Pitcher,PitcherTeam,TaggedPitchType,StuffPlus,PitchingPlus,Pitch_Count,Avg_Velocity,Avg_InducedVert,Avg_HorzBreak,Avg_SpinRate,Avg_Extension,Avg_RelHeight,Avg_RelSide
Steven Hernandez,GRA_COL,ChangeUp,71.1,100.2,20,69.6,9.0,-12.8,1172.1,6.2,5.2,-2.2
Steven Hernandez,GRA_COL,Slider,97.6,88.9,11,63.3,-1.0,13.8,1888.7,5.9,5.3,-2.3
Steven Hernandez,GRA_COL,Curveball,97.1,70.6,10,63.3,-0.9,13.4,1902.1,5.8,5.4,-2.3
Steven Lock,OCC_T,Fastball,72.4,80.9,36,80.6,14.9,11.7,2032.1,5.6,5.8,1.3
Steven Lock,OCC_T,ChangeUp,89.7,74.3,14,73.4,9.4,13.6,1564.0,5.9,5.9,1.2
Steven Lock,OCC_T,Curveball,84.6,73.7,13,67.5,-3.7,-2.7,1939.0,5.3,5.9,1.4
Steven Lock,OCC_T,Slider,76.8,167.4,1,69.1,-2.4,-5.2,2004.3,5.1,5.8,1.8
Steven Oliva,UTR_VAQ,Fastball,112.1,115.4,95,93.7,18.9,9.0,2238.9,5.5,5.7,1.1
Steven Oliva,UTR_VAQ,Slider,124.6,130.9,39,82.6,1.4,-5.3,2573.4,5.5,5.5,1.3
Steven Oliva,UTR_VAQ,Undefined,116.4,89.4,14,89.5,12.2,4.2,2203.6,5.8,5.6,0.9
Steven Oliva,UTR_VAQ,ChangeUp,118.3,160.5,1,83.9,2.1,-7.7,1369.6,5.6,5.6,1.4
Steven Oliva,UTR_VAQ,Curveball,118.0,146.1,1,80.5,-5.8,-4.9,2721.1,5.6,5.6,1.4
Steven Oliva,UTR_VAQ,Cutter,131.4,167.0,1,82.8,7.7,-0.1,2438.2,5.5,5.5,1.6
Steven Onofre,COA_COU,Fastball,83.9,106.1,5,85.2,6.0,-0.0,2262.1,5.5,6.0,2.0
Steven Onofre,COA_COU,Curveball,112.1,101.7,1,76.8,-15.6,-21.6,2679.6,5.5,6.0,2.1
Steven Reiss,FLA_COL,Slider,96.6,126.2,7,73.7,-8.4,-18.0,2544.7,4.6,5.6,2.3
Steven Reiss,FLA_COL,Curveball,97.7,101.6,3,73.3,-8.5,-17.2,2560.8,4.8,5.5,2.3
Steven Reiss,FLA_COL,Fastball,77.2,23.3,2,81.4,12.0,16.0,2056.1,5.3,5.6,2.2
Steven Reiss,FLA_COL,ChangeUp,85.3,95.0,1,81.6,8.1,18.3,2037.1,5.1,5.6,2.4
Steven Rutherford,SOU_WES,Fastball,87.5,92.9,255,83.2,16.5,-14.0,2149.4,5.8,5.6,-1.9
Steven Rutherford,SOU_WES,Slider,95.0,95.6,201,73.7,0.7,3.1,2092.2,5.6,5.2,-2.6
Steven Rutherford,SOU_WES,ChangeUp,97.0,92.3,121,76.4,9.3,-18.0,1691.0,6.2,5.0,-2.4
Steven Rutherford,SOU_WES,Sinker,85.9,78.6,38,82.1,12.1,-16.6,2099.6,5.8,5.4,-2.3
Steven Rutherford,SOU_WES,Curveball,97.9,95.9,36,69.6,-11.3,9.3,2017.4,5.4,5.6,-2.5
Steven Rutherford,SOU_WES,Cutter,99.2,47.9,6,78.1,9.2,-1.9,2190.7,5.7,5.1,-1.9
Steven Sams,MID_GEO,Fastball,107.2,93.0,18,87.3,22.1,12.1,2014.0,5.7,5.7,1.7
Steven Sams,MID_GEO,Curveball,102.8,81.6,2,76.4,-15.3,-14.9,1804.4,5.5,5.6,1.9
Steven Verespey,WIL_BEA,Fastball,72.9,96.0,71,83.8,13.6,6.3,1948.9,6.1,6.3,0.8
Steven Verespey,WIL_BEA,Cutter,92.4,106.6,30,78.5,8.8,-1.2,1949.3,5.8,6.2,1.1
Steven Verespey,WIL_BEA,Slider,95.6,106.5,21,73.3,-0.0,-7.9,1951.0,5.6,6.2,1.0
Steven Verespey,WIL_BEA,Curveball,97.2,117.4,17,68.6,-9.5,-8.1,1903.2,5.7,6.3,1.2
Steven Verespey,WIL_BEA,Splitter,95.2,96.2,9,76.6,10.3,7.7,1271.0,5.4,6.1,0.5
Steven Verespey,WIL_BEA,ChangeUp,102.0,28.7,2,75.3,11.8,7.9,1220.0,6.1,6.3,1.3
Steven Verespey,WIL_BEA,Undefined,67.8,63.8,1,,,,,,,
Stevins Spurgeon,JAC_TIG,Curveball,89.6,82.8,12,70.3,3.1,3.2,1816.3,4.9,5.9,-1.4
Stevins Spurgeon,JAC_TIG,Fastball,86.5,79.3,7,80.0,15.4,-13.1,1793.7,5.2,5.8,-1.5
Stevins Spurgeon,JAC_TIG,Slider,88.1,62.8,6,72.0,8.1,-2.4,1746.9,5.2,5.9,-1.5
Stevins Spurgeon,JAC_TIG,ChangeUp,85.8,94.7,2,73.0,3.7,-1.5,1675.9,5.0,5.8,-1.5
Stevins Spurgeon,JAC_TIG,Knuckleball,68.1,132.1,1,73.1,9.0,-12.4,1153.4,5.3,5.9,-1.7
Stevins Spurgeon,JAC_TIG,Splitter,105.0,157.7,1,67.4,5.6,10.6,2016.0,4.6,5.9,-1.5
Stiles Begnaud,BRO_BEA,Fastball,100.7,92.3,298,89.5,19.1,8.9,2402.4,5.5,5.8,1.8
Stiles Begnaud,BRO_BEA,Slider,108.0,103.1,151,78.9,-0.1,-4.6,2391.4,4.9,5.6,2.0
Stiles Begnaud,BRO_BEA,Undefined,99.3,85.0,9,85.4,9.8,0.7,2451.8,5.6,5.7,1.7
Stiles Begnaud,BRO_BEA,FourSeamFastBall,132.9,136.0,7,91.5,22.0,9.2,2442.0,5.7,6.0,1.6
Stiles Begnaud,BRO_BEA,ChangeUp,86.7,18.2,3,85.4,10.0,12.6,1890.8,5.6,5.4,2.3
Stiles Begnaud,BRO_BEA,Curveball,103.9,68.0,3,76.5,-11.6,-10.3,2156.0,4.8,5.9,1.6
Stirling Thomas,NOR_AGG,Fastball,90.4,92.1,36,83.0,0.5,-9.8,2307.6,5.4,2.8,-4.0
Stirling Thomas,NOR_AGG,Sinker,89.5,93.4,34,81.3,1.8,-9.2,2252.8,5.5,2.7,-4.3
Stirling Thomas,NOR_AGG,Slider,109.8,70.6,4,76.7,-1.5,16.6,2336.6,5.3,3.0,-4.0
Stone Cushing,BYU_COU,Slider,126.1,124.4,150,84.7,-0.6,-2.5,2551.5,5.0,4.9,2.9
Stone Cushing,BYU_COU,Fastball,94.0,92.5,57,90.5,11.3,17.2,2180.1,5.4,5.2,2.6
Stone Cushing,BYU_COU,Sinker,95.4,77.0,32,90.5,8.9,14.2,2236.1,5.3,5.1,2.6
Stone Cushing,BYU_COU,ChangeUp,103.1,86.9,25,81.7,8.5,16.9,1962.4,5.4,5.1,2.7
Stone Cushing,BYU_COU,Undefined,110.1,103.3,24,86.4,3.3,3.5,2297.0,5.1,4.9,2.9
Stone Cushing,BYU_COU,Cutter,126.0,115.0,14,83.5,0.4,-3.0,2571.5,5.3,5.0,3.0
Stone Cushing,BYU_COU,Curveball,121.6,141.0,6,83.7,-2.9,-2.3,2621.4,4.8,4.7,3.1
Stone Silver,WAB_VAL,Fastball,88.2,88.0,35,87.1,12.7,17.0,2183.2,5.9,5.3,2.8
Stone Silver,WAB_VAL,Slider,97.0,92.2,20,81.0,7.3,2.5,1994.4,5.9,5.4,2.7
Stone Silver,WAB_VAL,ChangeUp,97.4,78.1,7,79.2,8.0,11.6,1711.6,6.3,5.2,2.8
Stone Simmons,MSU_BDG,Fastball,113.0,120.4,220,93.2,19.9,9.5,2291.4,5.6,6.4,2.3
Stone Simmons,MSU_BDG,Slider,134.3,124.2,121,84.7,3.3,-2.7,2259.5,5.5,6.2,2.6
Stone Simmons,MSU_BDG,Curveball,110.7,118.5,96,78.8,-10.0,-8.7,2263.3,5.3,6.4,2.3
Stone Simmons,MSU_BDG,ChangeUp,124.5,116.4,32,86.0,5.1,11.0,1398.7,5.8,6.2,2.5
Stone Simmons,MSU_BDG,Cutter,124.1,126.4,13,84.9,4.2,1.1,2029.6,5.7,6.1,1.9
Stone Simmons,MSU_BDG,Sinker,93.6,114.4,3,92.4,12.7,18.8,2237.2,5.6,6.1,2.8
Stormy Rhodes,OKL_COW,Fastball,90.2,104.2,62,91.5,13.8,10.2,2220.9,6.4,6.1,1.2
Stormy Rhodes,OKL_COW,Sinker,91.2,88.1,51,91.6,10.5,15.2,2200.3,6.4,6.0,1.5
Stormy Rhodes,OKL_COW,Cutter,110.0,101.5,30,87.8,6.4,0.3,2342.4,6.0,6.0,1.6
Stormy Rhodes,OKL_COW,Slider,124.1,117.4,29,85.9,4.3,-3.1,2410.3,5.9,6.0,1.4
Stormy Rhodes,OKL_COW,ChangeUp,110.6,116.8,20,83.1,10.3,15.3,2049.4,6.7,5.7,1.8
Stormy Rhodes,OKL_COW,FourSeamFastBall,91.4,104.4,3,92.6,14.2,8.9,2266.3,6.8,6.1,1.4
Stormy Rhodes,OKL_COW,TwoSeamFastBall,91.4,68.5,3,92.3,12.2,12.5,2242.1,6.9,6.2,1.2
Stormy Rhodes,OKL_COW,Curveball,113.6,165.9,2,80.8,1.9,4.3,2235.8,6.3,6.1,0.9
Stratton Barwick,GUI_QUA,Undefined,88.6,68.5,20,79.6,5.5,1.3,2290.9,5.6,5.6,-2.3
Stryder Salas,SLU_BILL,Fastball,100.4,86.3,41,90.2,18.4,8.5,2251.0,5.5,7.0,0.9
Stryder Salas,SLU_BILL,Cutter,107.2,100.8,23,86.9,9.8,2.3,2319.2,5.4,6.6,1.5
Stryder Salas,SLU_BILL,FourSeamFastBall,104.5,73.3,17,89.5,21.1,5.6,2181.8,5.1,7.0,1.1
Stryder Salas,SLU_BILL,Curveball,107.9,53.9,7,75.4,-19.7,-4.6,1995.4,4.8,6.9,1.1
Stuart Tharle,CUM_PAT,Fastball,77.2,89.8,108,87.7,12.8,8.8,2046.8,5.2,6.1,2.0
Stuart Tharle,CUM_PAT,Cutter,105.1,94.7,57,82.4,5.2,0.2,2081.8,5.2,6.0,2.2
Stuart Tharle,CUM_PAT,Slider,103.9,101.8,51,78.4,-0.2,-4.3,2140.5,5.0,5.9,2.2
Stuart Tharle,CUM_PAT,ChangeUp,94.0,104.2,44,84.0,7.4,15.7,1572.0,5.6,5.8,2.2
Stunner Gonzales,SAN_GAU,Fastball,103.2,129.0,17,93.2,19.4,8.6,2267.5,6.3,6.5,0.8
Stunner Gonzales,SAN_GAU,Other,67.8,52.5,4,,,,,,,
Stunner Gonzales,SAN_GAU,ChangeUp,138.2,116.3,2,77.9,9.5,18.0,1749.4,6.1,6.1,0.9
Stunner Gonzales,SAN_GAU,Slider,103.6,29.1,2,74.7,-0.7,-7.9,1975.0,5.7,6.3,0.8
Stunner Gonzales,SAN_GAU,Curveball,100.7,96.5,1,74.0,-4.4,-6.1,1949.1,5.6,6.2,0.8
Sullivan Brackin,SAN_JAC,Fastball,97.8,96.7,124,93.7,10.7,13.6,1937.9,6.8,5.9,2.2
Sullivan Brackin,SAN_JAC,Slider,119.2,96.3,35,84.1,0.5,-5.4,2097.9,6.4,5.6,2.5
Sullivan Brackin,SAN_JAC,Cutter,119.5,99.1,13,85.0,-1.6,-4.5,2108.5,6.3,5.6,2.5
Sully Spivey,ORA_COA,Fastball,102.5,89.7,129,90.1,13.2,17.8,2414.8,5.6,5.7,2.6
Sully Spivey,ORA_COA,ChangeUp,106.3,87.2,36,81.5,6.8,14.7,1832.4,5.7,5.4,2.7
Sully Spivey,ORA_COA,Slider,102.8,45.8,7,74.4,-3.6,-10.5,2336.3,5.3,5.3,2.6
Sully Spivey,ORA_COA,Curveball,103.8,27.2,1,74.3,-6.1,-7.7,2306.6,5.2,5.5,2.3
TJ Coats,NEB,Fastball,108.1,99.9,146,92.2,18.8,9.2,2265.3,6.1,5.7,1.0
TJ Coats,NEB,Curveball,114.5,103.3,47,79.5,-11.3,-3.0,2228.3,5.8,5.8,0.9
TJ Coats,NEB,Slider,115.9,103.2,38,81.4,0.3,-8.2,2296.8,5.7,5.5,1.3
TJ Coats,NEB,ChangeUp,117.9,97.0,13,83.9,8.3,16.9,1914.0,6.1,5.5,1.3
TJ Coats,NEB,Cutter,120.9,97.5,4,83.6,8.1,1.8,2316.1,6.4,5.3,1.2
TJ Curley,STO_COL,Fastball,83.2,93.1,57,80.8,16.1,-2.1,2158.4,6.4,5.7,-1.1
TJ Curley,STO_COL,Curveball,92.5,109.6,24,70.9,-7.7,9.9,2035.0,5.9,5.6,-1.2
TJ Curley,STO_COL,ChangeUp,84.7,68.3,10,77.6,13.9,-4.2,2053.4,6.6,5.5,-1.3
TJ Curley,STO_COL,Sinker,107.7,142.6,1,83.1,19.7,-6.4,2301.4,6.4,5.8,-1.1
TJ Schira,CEN_COL,Fastball,91.2,99.2,138,87.4,13.2,15.2,2309.1,5.9,4.9,1.7
TJ Schira,CEN_COL,Slider,120.1,101.5,49,77.8,4.1,-12.2,2801.6,5.2,4.6,1.9
TJ Schira,CEN_COL,ChangeUp,100.8,111.3,11,78.8,5.3,18.2,1599.6,5.7,4.5,1.9
TJ Schira,CEN_COL,FourSeamFastBall,104.1,126.6,1,80.9,1.9,21.0,1635.6,5.9,4.5,1.8
TJ Schlageter,LOU_CAR,Fastball,88.7,104.1,174,88.4,14.3,-13.6,2062.7,5.9,6.4,-1.8
TJ Schlageter,LOU_CAR,Sinker,86.6,100.3,78,88.3,12.5,-14.4,2031.0,5.9,6.4,-1.8
TJ Schlageter,LOU_CAR,Curveball,103.9,109.8,63,71.4,-7.5,7.7,1908.7,5.5,6.4,-1.8
TJ Schlageter,LOU_CAR,Slider,108.8,99.3,49,74.4,-2.7,5.4,1878.7,5.6,6.3,-1.9
TJ Schlageter,LOU_CAR,ChangeUp,113.0,122.1,41,77.2,2.6,-7.3,1188.0,6.0,6.2,-2.0
TJ Schlageter,LOU_CAR,Splitter,115.6,96.2,24,77.4,2.3,-6.9,1165.9,5.9,6.2,-2.1
TJ Schlageter,LOU_CAR,FourSeamFastBall,87.7,94.4,8,90.2,12.3,-12.1,1935.1,6.0,6.6,-1.9
TJ Schlageter,LOU_CAR,Other,83.8,83.3,3,88.0,13.6,-11.1,1968.8,5.8,6.3,-2.3
TJ Schlageter,LOU_CAR,TwoSeamFastBall,107.7,103.3,2,91.4,4.9,-20.5,1989.8,5.9,6.5,-2.0
TJ Swidorski,COR_BRE,Fastball,83.8,87.3,59,82.7,8.6,13.1,1997.7,6.0,4.9,2.4
TJ Swidorski,COR_BRE,Slider,106.3,112.1,21,74.3,4.1,-11.4,2277.9,5.5,4.9,2.6
TJ Swidorski,COR_BRE,ChangeUp,92.5,120.5,5,80.0,6.3,13.9,1790.2,6.0,4.8,2.6
TJ Swidorski,COR_BRE,Undefined,67.8,63.8,1,,,,,,,
TJ Winn,CCU_BLD,Fastball,79.8,103.5,12,83.1,16.4,13.0,2060.4,6.3,5.4,0.7
TJ Winn,CCU_BLD,Slider,99.3,95.4,11,74.8,-1.0,-14.5,2317.2,5.7,5.2,0.8
TJ Winn,CCU_BLD,Curveball,95.9,115.3,6,74.2,-4.0,-15.9,2312.6,5.6,5.2,0.8
TJ Winn,CCU_BLD,Undefined,67.8,63.8,1,,,,,,,
Tadan Bell,COA_CHA,Fastball,109.6,99.4,101,87.6,20.6,-11.1,2155.2,6.0,6.2,-1.8
Tadan Bell,COA_CHA,Slider,114.0,112.6,32,76.8,-7.5,10.5,2430.1,5.5,5.9,-2.4
Tadan Bell,COA_CHA,Curveball,108.5,99.3,18,74.8,-11.7,11.6,2422.3,5.5,5.9,-2.3
Tadan Bell,COA_CHA,ChangeUp,111.1,56.5,5,80.5,8.3,-16.2,1414.8,6.1,5.9,-2.0
Tade Riordan,NJI_HIG,Fastball,79.9,81.6,150,87.6,16.2,7.8,2076.5,6.3,6.3,1.7
Tade Riordan,NJI_HIG,Slider,106.9,97.2,51,78.5,2.5,-5.5,2143.9,5.6,6.1,1.8
Tade Riordan,NJI_HIG,Cutter,112.5,115.4,3,78.3,5.1,-3.0,2070.9,5.1,6.2,1.9
Tade Riordan,NJI_HIG,ChangeUp,107.4,50.0,2,79.4,10.4,0.9,1979.1,5.5,6.3,1.5
Tade Riordan,NJI_HIG,Sinker,73.7,87.0,1,84.3,12.5,6.0,1881.8,6.6,6.4,1.7
Tague Davis,LOU_CAR,Sinker,102.2,90.1,47,90.0,3.4,-14.6,2297.4,5.9,5.0,-2.5
Tague Davis,LOU_CAR,Slider,121.5,134.2,15,78.1,-2.7,6.4,2529.9,5.6,5.0,-2.6
Tague Davis,LOU_CAR,Fastball,98.4,104.0,13,89.5,0.7,-13.9,2323.0,5.6,4.9,-2.6
Tague Davis,LOU_CAR,Curveball,114.5,133.4,4,75.9,-5.9,13.5,2611.8,5.0,5.1,-2.7
Tague Davis,LOU_CAR,ChangeUp,112.8,108.1,3,80.6,8.1,-17.1,1894.7,5.6,4.7,-2.6
Tahj Henrie,UTS_EAG,Fastball,82.6,96.7,88,83.8,18.9,11.1,2244.6,5.9,6.0,1.0
Tahj Henrie,UTS_EAG,Curveball,94.9,101.5,32,70.6,-6.3,-8.6,2323.5,5.4,6.0,0.9
Tahj Henrie,UTS_EAG,ChangeUp,92.2,94.1,24,78.0,10.6,11.1,1608.5,6.1,5.8,1.2
Tahj Henrie,UTS_EAG,Slider,95.9,80.1,2,71.5,-13.0,-13.7,2556.7,5.1,5.9,1.1
Tai Phetluangsy,WES_TEX,Fastball,114.4,116.6,36,90.8,20.7,13.2,2294.1,5.8,5.8,1.3
Tai Phetluangsy,WES_TEX,Slider,122.4,105.5,30,81.2,8.0,-8.1,2379.9,5.5,5.5,1.7
Tai Phetluangsy,WES_TEX,ChangeUp,115.9,137.7,6,83.3,7.6,17.0,1669.1,5.6,5.7,1.6
Tai Phetluangsy,WES_TEX,Cutter,107.9,141.4,2,84.8,11.3,3.4,2220.5,5.6,5.8,1.3
Tai Walton,CSU_BAK,Fastball,91.0,88.9,66,87.5,17.4,16.7,2117.8,4.7,5.7,1.9
Tai Walton,CSU_BAK,Curveball,99.6,109.4,7,71.3,-9.7,-10.6,1875.9,4.7,5.4,2.0
Tai Walton,CSU_BAK,Slider,94.0,44.4,3,68.1,-7.2,-11.5,1741.7,5.0,5.5,2.1
Tai Walton,CSU_BAK,ChangeUp,92.4,81.0,1,74.5,-1.3,11.2,1289.8,5.4,5.1,2.1
Taili Thompson,NOR_AGG,Fastball,78.1,85.5,79,86.3,10.5,4.9,1966.4,6.0,5.5,2.6
Taili Thompson,NOR_AGG,Slider,99.1,100.7,59,76.4,-2.7,-11.7,2074.7,5.3,5.6,2.5
Taili Thompson,NOR_AGG,Cutter,85.8,71.0,20,85.5,10.1,2.6,2204.6,6.3,5.4,2.8
Taili Thompson,NOR_AGG,Sinker,94.4,92.1,13,80.8,6.2,15.5,2057.9,6.4,5.3,2.8
Taili Thompson,NOR_AGG,ChangeUp,93.5,71.8,10,81.5,6.3,13.6,2122.3,6.3,5.5,2.7
Taili Thompson,NOR_AGG,FourSeamFastBall,96.6,80.8,3,80.5,17.5,11.6,1978.0,6.4,5.3,2.8
Taili Thompson,NOR_AGG,Curveball,91.1,83.4,2,74.2,-9.8,-13.7,2075.5,5.5,5.4,2.3
Taili Thompson,NOR_AGG,Knuckleball,91.0,44.8,1,74.3,2.8,-14.5,2177.9,5.7,5.4,2.1
Tait Karlson,PAL_COM,Fastball,92.4,108.4,22,87.7,17.2,14.2,2096.4,6.1,5.7,1.7
Tait Karlson,PAL_COM,Curveball,94.7,122.1,17,73.8,-3.3,-6.6,1905.0,5.3,5.9,1.6
Tait Karlson,PAL_COM,Slider,108.5,72.8,4,76.4,4.7,-6.8,2170.7,5.5,5.8,1.8
Tait Karlson,PAL_COM,ChangeUp,92.8,29.5,1,74.0,-6.5,-4.7,1885.4,5.1,6.0,1.6
Tait Robertson,CHA_BUC,Fastball,78.0,88.5,240,86.3,15.3,10.7,2135.5,5.8,6.1,1.8
Tait Robertson,CHA_BUC,Slider,97.1,98.1,173,77.0,-4.4,-7.4,2288.3,5.2,5.8,2.0
Tait Robertson,CHA_BUC,Undefined,87.1,98.4,64,82.5,7.8,7.6,1723.2,5.1,5.8,1.5
Tait Robertson,CHA_BUC,ChangeUp,92.2,90.5,48,81.3,7.6,11.3,1271.1,5.6,6.0,2.1
Tait Robertson,CHA_BUC,Curveball,98.7,94.7,10,77.4,-5.1,-8.3,2373.6,5.6,5.6,1.8
Tait Robertson,CHA_BUC,Cutter,119.5,197.3,1,81.9,-0.2,18.1,1153.1,5.8,7.9,2.6
Taj Donald,SEW_TIG,Fastball,80.7,96.1,65,84.5,6.0,11.9,2064.5,5.8,5.0,1.4
Taj Donald,SEW_TIG,Slider,105.7,101.7,48,73.8,-1.8,-15.4,2459.6,5.2,4.9,1.5
Taj Donald,SEW_TIG,Cutter,101.5,102.8,20,80.4,4.7,-3.2,2203.0,5.4,5.0,1.4
Taj Donald,SEW_TIG,ChangeUp,90.3,85.0,5,79.9,0.9,14.5,1489.8,5.8,5.0,1.3
Taj Donald,SEW_TIG,OneSeamFastBall,80.9,120.5,1,85.6,3.1,16.0,2016.5,6.0,5.0,1.2
Takeru Onozaki,SOU_ORE,Fastball,85.4,94.1,224,83.5,19.1,12.9,2098.5,6.0,6.6,2.6
Takeru Onozaki,SOU_ORE,Curveball,101.5,93.7,113,68.1,-8.4,-15.2,2112.1,5.8,6.4,2.5
Takeru Onozaki,SOU_ORE,Splitter,109.0,103.4,23,72.5,6.4,10.9,863.7,6.8,6.3,2.4
Takeru Onozaki,SOU_ORE,Undefined,67.8,63.8,4,,,,,,,
Takeru Onozaki,SOU_ORE,Slider,95.5,29.4,2,71.1,-3.5,-14.4,2034.9,6.0,6.3,2.6
Talan Bell,CLE_TIG,FourSeamFastBall,97.1,105.2,115,90.2,15.6,-4.9,2235.4,5.5,5.5,-1.4
Talan Bell,CLE_TIG,Fastball,99.0,104.2,53,90.5,14.7,-8.1,2202.4,5.5,5.3,-1.6
Talan Bell,CLE_TIG,Slider,107.8,92.4,31,83.0,6.3,1.0,2248.2,5.1,5.4,-1.6
Talan Bell,CLE_TIG,Curveball,113.0,95.3,27,78.3,-3.9,11.8,2412.5,4.8,5.4,-1.4
Talan Bell,CLE_TIG,Cutter,109.0,125.7,22,83.2,10.4,1.6,2273.4,5.3,5.2,-1.8
Talan Bell,CLE_TIG,ChangeUp,101.2,64.3,16,85.4,8.5,-16.2,1866.9,5.1,5.4,-1.7
Talan Bell,CLE_TIG,TwoSeamFastBall,88.4,72.3,12,90.0,10.9,-14.3,2017.7,5.2,5.4,-1.6
Talan Kelly,DIX_STE,Fastball,93.0,95.8,110,90.0,16.0,3.4,2201.4,6.3,5.8,1.2
Talan Kelly,DIX_STE,Cutter,114.6,101.5,60,86.6,7.6,-5.0,2402.9,5.7,5.8,1.3
Talan Kelly,DIX_STE,Slider,121.5,98.9,56,80.5,0.4,-14.5,2522.5,5.5,5.8,1.3
Talan Kelly,DIX_STE,Curveball,109.6,110.9,21,77.6,-6.5,-12.7,2562.7,5.5,5.9,1.2
Talan Kelly,DIX_STE,ChangeUp,93.2,77.6,15,84.2,11.2,9.5,1771.6,6.1,5.7,1.3
Talin Gardini,STM_GAE,Fastball,108.2,102.3,335,89.4,19.1,-12.8,2117.5,5.6,5.8,-1.0
Talin Gardini,STM_GAE,ChangeUp,106.8,110.2,118,81.4,8.9,-14.8,1655.3,5.5,5.6,-1.1
Talin Gardini,STM_GAE,Curveball,113.7,95.0,60,77.1,-8.1,13.1,2587.5,5.1,5.7,-1.1
Talin Gardini,STM_GAE,Cutter,113.1,100.8,49,84.9,8.3,3.4,2297.2,5.6,5.5,-1.2
Talin Gardini,STM_GAE,Slider,110.8,77.1,24,79.6,1.8,7.4,2441.6,5.2,5.7,-1.1
Talin Gardini,STM_GAE,Other,67.8,52.5,1,,,,,,,
Talon Mihalinac,NJI_HIG,Fastball,79.7,85.5,116,84.9,18.2,6.7,2080.0,5.8,5.9,1.0
Talon Mihalinac,NJI_HIG,Slider,94.6,79.7,35,79.8,7.4,-2.1,1967.6,5.3,5.7,1.2
Talon Mihalinac,NJI_HIG,ChangeUp,95.8,86.6,8,78.2,9.6,0.1,1927.3,5.3,5.8,1.2
Talon Mihalinac,NJI_HIG,Cutter,91.1,147.2,4,79.9,11.3,1.9,1929.3,6.0,5.8,1.1
Talon Mihalinac,NJI_HIG,Undefined,67.8,63.8,1,,,,,,,
Talor Grubbs,ECU_PIR,Fastball,109.2,110.3,47,88.6,21.0,-0.2,2167.3,5.7,5.8,0.4
Talor Grubbs,ECU_PIR,Curveball,98.8,118.5,14,77.2,-4.8,-3.8,1903.9,5.2,5.8,0.4
Talor Grubbs,ECU_PIR,Slider,104.2,116.2,14,78.5,0.6,-4.3,2002.2,5.7,5.7,0.4
Talor Grubbs,ECU_PIR,Cutter,114.3,141.8,12,81.0,6.9,-5.9,2307.7,5.6,5.8,0.5
Talor Grubbs,ECU_PIR,Splitter,116.3,105.0,6,77.9,7.8,6.4,1024.1,5.6,5.8,0.3
Talor Grubbs,ECU_PIR,ChangeUp,108.2,139.8,3,79.8,5.2,-2.2,1779.4,5.9,5.7,0.3
Tams Mullins,GEO_COL1,ChangeUp,97.5,78.2,30,74.2,4.5,-16.6,1775.2,5.6,5.4,-2.8
Tams Mullins,GEO_COL1,Fastball,89.1,108.2,21,82.0,4.0,-19.8,1885.5,5.2,4.6,-3.3
Tams Mullins,GEO_COL1,Curveball,87.8,44.6,9,82.5,4.7,-19.9,2056.8,5.3,5.0,-2.9
Tams Mullins,GEO_COL1,Slider,93.9,86.0,2,72.5,0.8,-0.0,1923.6,5.5,4.9,-3.2
Tanner Boccabello,BET_WIL,FourSeamFastBall,85.3,98.7,44,89.0,16.5,10.5,2138.1,5.8,6.2,1.6
Tanner Boccabello,BET_WIL,ChangeUp,100.8,108.3,32,82.2,11.1,14.2,1620.3,6.0,6.1,1.7
Tanner Boccabello,BET_WIL,Slider,112.9,120.6,18,79.9,-1.9,-3.6,2331.6,5.7,6.0,1.7
Tanner Boccabello,BET_WIL,TwoSeamFastBall,87.5,82.8,4,89.4,16.3,5.0,2096.3,5.8,6.2,1.6
Tanner Boccabello,BET_WIL,Fastball,77.3,50.7,1,88.8,16.2,9.4,2112.5,5.6,6.2,1.5
Tanner Bradley,ORE_DUC,ChangeUp,127.7,138.7,11,78.7,-1.5,19.5,2132.9,6.4,5.0,2.7
Tanner Bradley,ORE_DUC,Fastball,103.4,102.5,9,91.1,12.5,19.5,2296.8,6.3,5.3,2.7
Tanner Bradley,ORE_DUC,Sinker,97.4,134.8,4,91.1,6.4,19.0,2149.8,6.4,5.2,2.5
Tanner Bradley,ORE_DUC,Slider,117.3,131.3,4,79.1,-4.6,-17.0,2314.3,6.0,5.0,3.0
Tanner Currier,RED_UNI,Fastball,83.6,75.3,7,84.5,9.8,16.8,2069.0,4.4,5.6,3.0
Tanner Currier,RED_UNI,Curveball,90.8,64.7,6,74.0,-9.2,-10.7,2153.0,4.2,5.7,2.9
Tanner Currier,RED_UNI,ChangeUp,80.0,77.2,4,80.5,7.9,14.0,1590.3,4.3,5.5,3.1
Tanner Douglas,ORE_BEA,Fastball,94.0,94.7,145,88.4,11.9,-14.3,1819.1,6.3,5.0,-2.0
Tanner Douglas,ORE_BEA,Slider,117.6,109.4,115,78.0,-2.2,11.8,2175.1,6.0,5.4,-1.7
Tanner Douglas,ORE_BEA,TwoSeamFastBall,89.7,70.8,5,88.0,11.2,-17.4,1874.6,5.9,5.4,-2.0
Tanner Douglas,ORE_BEA,ChangeUp,107.1,116.5,1,80.8,7.5,-17.4,2156.3,7.2,5.3,-1.8
Tanner Douglas,ORE_BEA,Curveball,124.1,88.1,1,81.1,-9.8,9.6,2192.4,6.0,5.2,-2.3
